Id,Category
7235,obliare+V
7236,bonificare+V
7237,cancellare+V
7238,climatizzare+V
7239,perno+N
7240,rubricare+V
7241,annacquare+V
7242,poggiare+A
7243,gradualizzare+V
7244,ovviare+V
7245,rivendere+V
7246,indicare+V
7247,corbellare+V
7248,deprimere+V
7249,soggiornare+V
7250,rimarcare+V
7251,iniquare+A
7252,ingannare+V
7253,accondiscendere+V
7254,depoliticizzare+V
7255,torrefare+V
7256,sbucare+V
7257,depenalizzare+V
7258,comunistizzare+V
7259,autoironizzare+V
7260,autoalimentare+V
7261,ricollegare+V
7262,barattare+V
7263,avvitare+V
7264,risatina+N
7265,handicappare+V
7266,perifrasare+V
7267,quarantacinquesimo+A
7268,indottrinare+V
7269,dedurre+V
7270,impataccare+V
7271,slattare+V
7272,disinfiammare+V
7273,tamponare+V
7274,recensire+V
7275,contemperare+V
7276,sedere+N
7277,scolare+V
7278,inalberare+V
7279,snobbare+V
7280,commissariare+V
7281,silenzio-stampa+N
7282,gonfiare+A
7283,ralentire+A
7284,sgorgare+V
7285,sussultare+V
7286,sobbollire+V
7287,stellare+V
7288,accudire+V
7289,televisivo+A
7290,riseminare+V
7291,seppellire+V
7292,sobbarcare+V
7293,sceverare+V
7294,riaccostare+V
7295,chiocciare+V
7296,sfiorare+V
7297,rombare+V
7298,avvampare+V
7299,sintonizzare+V
7300,boriare+V
7301,permettere+V
7302,dolorare+V
7303,incuriosire+V
7304,riconoscere+V
7305,stagionare+V
7306,infingere+V
7307,sputare+V
7308,dipanare+V
7309,perdere+V
7310,affluire+V
7311,spennare+V
7312,cingalese+N
7313,super-pubblicizzato+A
7314,risanare+V
7315,disgelare+V
7316,fiancare+V
7317,destrutturare+V
7318,trivellare+V
7319,raggranellare+V
7320,inacidire+V
7321,colorire+V
7322,marchiano+A
7323,adoprre+V
7324,appassionare+V
7325,rilucere+V
7326,incompiutoere+V
7327,controcampo+N
7328,riorientare+V
7329,inesploso+A
7330,svagare+V
7331,sminare+V
7332,scorporare+V
7333,purificare+V
7334,disinnestare+V
7335,interpretare+V
7336,attruppare+V
7337,caffo+N
7338,alzare+V
7339,armeggiare+V
7340,esalare+V
7341,rissare+V
7342,inacidire+V
7343,adire+V
7344,somigliare+V
7345,esortare+V
7346,spossare+V
7347,oxfordiano+A
7348,smascherare+V
7349,reinnestare+V
7350,crosciare+V
7351,burocratizzare+V
7352,piacere+V
7353,sfiorire+V
7354,capottare+V
7355,indicare+V
7356,adire+V
7357,pg+N
7358,spazzolare+V
7359,verseggiare+V
7360,soprassedere+V
7361,onorare+V
7362,ingozzare+V
7363,setacciare+V
7364,giocatrice+N
7365,piatt+N
7366,immedesimare+A
7367,sposare+V
7368,soprannaturale+N
7369,involgere+V
7370,cantilenare+V
7371,stravaccare+V
7372,schifare+V
7373,sgorgare+V
7374,rinazionalizzare+V
7375,prefinanziare+V
7376,giostrare+V
7377,care+V
7378,benedire+A
7379,grammatico+A
7380,impaperare+V
7381,zampillare+A
7382,lucrare+V
7383,co-producrre+V
7384,torrefare+V
7385,deliberare+V
7386,ricollegare+V
7387,intercorrere+V
7388,mormorare+V
7389,peculiaro+A
7390,enfiare+V
7391,pendolare+V
7392,assecondare+V
7393,sussultare+V
7394,ammainare+V
7395,sconoscere+V
7396,bulare+V
7397,biasciare+V
7398,radiotecnico+A
7399,prezzolare+V
7400,dileggiare+V
7401,trattare+V
7402,mnemonico+A
7403,integrare+V
7404,crogiuolare+V
7405,interessare+V
7406,inebetire+V
7407,adeguare+V
7408,nazionalizzare+V
7409,salmodiare+V
7410,ristare+V
7411,tramezzare+V
7412,sragionare+V
7413,cocaina+N
7414,satollare+V
7415,beneducato+A
7416,coprire+V
7417,restare+V
7418,snellezza+N
7419,massaggiare+V
7420,encomiare+V
7421,campato+A
7422,volgarizzazione+N
7423,pasturare+V
7424,stappare+V
7425,inutilizzare+V
7426,imbrillantinare+V
7427,crocefiggere+V
7428,esplicitare+V
7429,fresare+V
7430,castrato+A
7431,ricomperare+V
7432,prefinanziare+V
7433,sagginare+V
7434,prevalere+V
7435,incuneare+V
7436,reinserire+V
7437,incordare+V
7438,congenere+V
7439,maschiare+V
7440,scartoffia+N
7441,combattere+V
7442,spenzolare+V
7443,padroneggiare+V
7444,raffrontare+A
7445,ricomunicare+V
7446,autenticare+V
7447,bruciare+V
7448,ping-pong+N
7449,disserrare+A
7450,stupit+A
7451,ultimare+V
7452,citare+V
7453,risciacquare+V
7454,nefast+A
7455,rugliare+V
7456,infoltire+V
7457,sazare+V
7458,interloquire+V
7459,dissequestroare+V
7460,sfavillare+V
7461,sussegure+V
7462,gettare+V
7463,alveare+V
7464,giganteggiare+V
7465,reputare+V
7466,plastificare+V
7467,inurbare+V
7468,alzare+V
7469,cannoneggiare+V
7470,controfirmare+V
7471,scaglionare+V
7472,feltrare+V
7473,intrigare+V
7474,svantaggiare+V
7475,rabbrividire+V
7476,predisporre+V
7477,perito+V
7478,impostare+V
7479,abitare+V
7480,ferire+V
7481,intasare+V
7482,proliferare+V
7483,raddoppiare+V
7484,rattrappire+V
7485,socchiud+V
7486,sbandierare+V
7487,ravvedere+V
7488,sgombrare+V
7489,post-elettorale+A
7490,inutilizzare+V
7491,stagnare+V
7492,contattare+V
7493,compatire+V
7494,panneggiare+V
7495,rincivilire+V
7496,donchisciotte+A
7497,instaurare+V
7498,fabbricare+V
7499,sopire+V
7500,discorrere+V
7501,autoinstallare+V
7502,autoinfliggere+A
7503,microfilmare+V
7504,barriera+N
7505,enfioare+V
7506,teorizzare+V
7507,ordire+V
7508,cuocere+V
7509,rimanenza+N
7510,miracolato+A
7511,cascare+V
7512,ruminare+V
7513,stampare+V
7514,spifferare+V
7515,colombia+V
7516,arricciolare+V
7517,pseudopopolare+A
7518,registrare+V
7519,comporre+A
7520,rincrescere+V
7521,anglicizzare+V
7522,posizionare+V
7523,ubicare+V
7524,azzurrao+A
7525,lesinare+V
7526,arruffare+V
7527,combattere+V
7528,quattromillesimo+A
7529,ricaricare+V
7530,citofonare+V
7531,libera+N
7532,raggirare+A
7533,schiaffare+N
7534,bucare+V
7535,capponare+V
7536,scarseggiare+V
7537,arrestare+V
7538,sare+V
7539,basire+V
7540,impalcare+V
7541,provare+V
7542,ospitare+V
7543,spregiudicato+A
7544,eccedere+V
7545,inghiottire+V
7546,sfrangiare+V
7547,salmonella+N
7548,zirlare+V
7549,sconsolare+V
7550,laborioso+A
7551,precettare+V
7552,scordare+V
7553,semicircolare+V
7554,ambientare+V
7555,locale+N
7556,molare+V
7557,rintanare+V
7558,infingere+V
7559,disobbedire+V
7560,flottare+V
7561,pedonalizzare+V
7562,avvitare+A
7563,decisionista+N
7564,svoltare+V
7565,gavazzare+V
7566,incontrare+V
7567,rinserrare+V
7568,perscrutare+A
7569,parlare+V
7570,ratifichare+V
7571,sconvolgere+V
7572,aritmetico+A
7573,antidannunzianesimo+A
7574,comunistizzare+V
7575,superpotente+N
7576,materiale+N
7577,stentare+V
7578,verbalizzare+V
7579,cestire+V
7580,dislocare+V
7581,affaticare+V
7582,formalizzare+V
7583,deflagrre+V
7584,contabilizzare+V
7585,scaturire+V
7586,assordare+V
7587,sfegato+V
7588,pisolare+V
7589,fintare+V
7590,ritornare+V
7591,deregolare+V
7592,riabilitare+V
7593,suonare+V
7594,vistare+V
7595,novarese+N
7596,rintracciare+V
7597,tostare+V
7598,plaudire+V
7599,gradualizzare+V
7600,esporre+V
7601,impensierire+V
7602,dequalificare+V
7603,anestetizzare+V
7604,loggione+N
7605,fogliare+V
7606,elargire+V
7607,vaccinare+V
7608,adulare+V
7609,cavare+V
7610,rinforzare+V
7611,delimitare+A
7612,rispettare+V
7613,cruscheggiare+V
7614,forbito+A
7615,presentire+V
7616,risedere+V
7617,preludere+V
7618,respingere+V
7619,pontificare+V
7620,squassare+V
7621,disseppellire+V
7622,abborracciare+V
7623,scrostare+V
7624,estromettere+V
7625,faggio+N
7626,fogliare+V
7627,confessare+V
7628,appassionare+V
7629,addurre+V
7630,succedere+V
7631,dietetico+A
7632,paganesimo+A
7633,strabocchevole+A
7634,coutura+N
7635,zollare+V
7636,distruttibile+A
7637,frustrazione+N
7638,additivo+A
7639,decurtare+V
7640,rimodellare+V
7641,superpagare+V
7642,tarare+V
7643,ammosciare+V
7644,sottendere+V
7645,imprecare+V
7646,devozionale+A
7647,affacciare+V
7648,diplomare+V
7649,gracidre+V
7650,arrischiare+V
7651,sublimare+V
7652,finaziamento+N
7653,medicare+V
7654,trasvolare+V
7655,frizzare+V
7656,sventura+N
7657,scudisciare+V
7658,danaroso+A
7659,indicare+V
7660,reverendo+A
7661,impuzzolentire+V
7662,metalmeccanico+A
7663,insospettire+V
7664,menzionare+V
7665,trascolorare+V
7666,oggettivare+V
7667,osannare+V
7668,scafare+V
7669,giugulare+V
7670,rifiatare+V
7671,briscolare+N
7672,diffamatore+N
7673,accondiscendenza+N
7674,cablare+A
7675,illudere+V
7676,spendereccia+A
7677,innervosire+V
7678,climatologico+A
7679,sbramare+V
7680,nomare+V
7681,andiriviene+V
7682,sbramare+V
7683,inchinare+V
7684,spifferare+V
7685,compungere+V
7686,giungere+V
7687,designare+V
7688,affastellare+V
7689,intercorsorere+V
7690,sfuggire+V
7691,insistere+V
7692,rivalutare+V
7693,autocontrollare+V
7694,spartire+V
7695,immigrare+V
7696,esistere+V
7697,svicoloare+V
7698,borrare+V
7699,britanno+N
7700,manipol+N
7701,editare+V
7702,miserabile+A
7703,prescindere+V
7704,diventare+V
7705,pizzicottare+V
7706,caustico+A
7707,brunire+V
7708,infilare+V
7709,panare+V
7710,appiedare+V
7711,tacitare+V
7712,canticchiare+V
7713,rombare+V
7714,rimpallare+V
7715,piotare+V
7716,familiarizzare+V
7717,imbiaccare+V
7718,strillare+V
7719,aggiungere+V
7720,aromatizzare+V
7721,rivacciare+V
7722,modulazione+N
7723,compaginare+V
7724,rielaborare+V
7725,sartia+N
7726,incerare+V
7727,compire+V
7728,allarghare+V
7729,constatare+V
7730,spelacchiare+V
7731,raffigurare+V
7732,incaricare+V
7733,sfrondare+V
7734,best-sellers+A
7735,ridonare+V
7736,smozzicare+V
7737,saltellare+V
7738,pisciare+V
7739,socializzare+V
7740,stupidaggine+N
7741,autoemarginare+V
7742,sgarbo+N
7743,ragguagliare+V
7744,impregnare+V
7745,convincere+A
7746,risolare+V
7747,falsare+V
7748,sconsolare+V
7749,autocorreggere+V
7750,passare+V
7751,arrochire+V
7752,diradare+V
7753,sensibilizzare+V
7754,suggellare+V
7755,enunciare+V
7756,appropriare+V
7757,arcuare+V
7758,offuscare+V
7759,stilizzare+V
7760,prendere+V
7761,palleggiare+V
7762,ammaestrare+V
7763,vantare+V
7764,consigliare+V
7765,affastellare+V
7766,coagulare+V
7767,trans-nazionale+A
7768,collaborazionista+N
7769,disusare+V
7770,suggellare+V
7771,imbeve+V
7772,mare+V
7773,osto+V
7774,gioiello+N
7775,favellare+V
7776,favoreggiare+V
7777,esercire+V
7778,mettere+V
7779,seghettare+V
7780,contemperare+V
7781,riproporre+V
7782,ripentire+V
7783,sgonfiare+V
7784,sconvenire+V
7785,grattare+V
7786,intervenire+V
7787,piattonare+V
7788,beare+V
7789,rotare+V
7790,rannicchiare+V
7791,millantare+V
7792,cercare+V
7793,rilucere+V
7794,assaporare+V
7795,frammentare+V
7796,inattivare+A
7797,rastrellatore+N
7798,riscontare+V
7799,illustrativo+A
7800,tremare+V
7801,disimpegnare+V
7802,inibitore+A
7803,modernizzare+V
7804,scarrozzare+V
7805,oltrepassare+V
7806,arrotondare+V
7807,microfilmare+V
7808,scopiazzare+V
7809,geminare+V
7810,flottare+V
7811,ricomunicare+V
7812,imbronciare+V
7813,disgelare+V
7814,superpagare+V
7815,stridore+V
7816,gratificare+V
7817,osteggiare+V
7818,decedere+A
7819,ghermire+V
7820,novecentesimo+A
7821,formaggio+N
7822,sbrigare+V
7823,spillare+V
7824,nettare+V
7825,magnetizzare+V
7826,impacciare+V
7827,ristudioare+V
7828,ibernare+V
7829,riesplodere+V
7830,falsare+V
7831,partire+V
7832,crucciare+V
7833,vittimizzare+V
7834,alitare+V
7835,shockare+V
7836,rinsaldare+V
7837,risedere+V
7838,provincializzare+V
7839,corrugare+V
7840,intrinseco+A
7841,deplorare+V
7842,fruire+V
7843,stilare+V
7844,dirimere+V
7845,muggire+V
7846,servire+V
7847,correre+V
7848,cavallare+V
7849,ingigantire+V
7850,affaticre+V
7851,funerario+A
7852,referendario+A
7853,assoldare+V
7854,esorbitare+V
7855,instaurare+V
7856,aggettivare+V
7857,affievolire+V
7858,disistimare+V
7859,trasale+V
7860,orinare+V
7861,cauterizzare+V
7862,madama+N
7863,rifriggere+V
7864,vergognare+V
7865,fantasia+N
7866,competitore+V
7867,arabescare+V
7868,biplano+A
7869,gridare+V
7870,ghermire+V
7871,selciare+V
7872,affissare+V
7873,ammodernare+V
7874,nomare+V
7875,intess+V
7876,detergere+V
7877,rilassare+V
7878,riavviare+V
7879,emulare+V
7880,miliare+V
7881,grippare+V
7882,attristare+V
7883,nuotare+V
7884,rimaneggiare+V
7885,scernere+V
7886,triturare+V
7887,riamare+V
7888,putrefare+V
7889,spolmonare+V
7890,cabaret+N
7891,rifiatare+V
7892,stellare+V
7893,satollare+V
7894,conciare+V
7895,smerlare+V
7896,trasportare+V
7897,appiccicare+V
7898,malato+N
7899,cozzare+V
7900,accomodare+V
7901,reincarnare+V
7902,agglutinare+V
7903,avallare+V
7904,compassare+V
7905,insistere+V
7906,gettonare+V
7907,intromettere+V
7908,nuotare+V
7909,confermare+V
7910,tentacolare+V
7911,assordare+V
7912,commensurare+V
7913,favoreggiare+V
7914,diagnosticare+V
7915,intelletto+N
7916,insaliare+V
7917,ruzzare+V
7918,cercatore+A
7919,indebolire+V
7920,stravolgere+V
7921,rinsanguare+A
7922,escrescere+V
7923,ritagliare+V
7924,ovviare+V
7925,ovvo+V
7926,bussare+V
7927,mangiucchiare+V
7928,offeire+V
7929,sconsigliare+V
7930,fagocitare+V
7931,squartare+V
7932,notare+V
7933,quintuplichare+V
7934,rinsecchire+V
7935,scudisciare+V
7936,decontestualizzare+V
7937,tintinnare+V
7938,palesare+V
7939,ringoare+V
7940,sviscerare+V
7941,adeguare+V
7942,gelare+V
7943,rimpatriare+V
7944,ricondurre+V
7945,incappare+V
7946,esonerare+V
7947,sfrondereare+V
7948,commerciare+V
7949,malmenare+V
7950,disfoare+V
7951,rattrappire+V
7952,frammettere+V
7953,cruciale+A
7954,malcontentao+A
7955,appendere+V
7956,spiegare+V
7957,purificare+V
7958,rinserrare+V
7959,omuncolo+N
7960,giganteggiare+V
7961,aduggiare+V
7962,sbertucciare+V
7963,impinguare+V
7964,configurare+V
7965,frinire+V
7966,esilarare+V
7967,gongolare+V
7968,elettrizzare+V
7969,demistificare+V
7970,rinazionalizzare+V
7971,spopolare+V
7972,deviare+V
7973,paventre+A
7974,manifestare+V
7975,attorcere+V
7976,picchiare+V
7977,irizzare+V
7978,ergere+V
7979,disfidare+V
7980,prevalere+V
7981,fustigare+V
7982,svenire+V
7983,devolvere+V
7984,ammattonare+V
7985,brutalizzare+V
7986,abolire+V
7987,allertare+V
7988,sigillare+V
7989,compungere+V
7990,antispagnolo+A
7991,fintare+V
7992,sigloare+V
7993,ragionare+V
7994,compenetrare+V
7995,cozzare+V
7996,geometrico+A
7997,echeggiare+V
7998,impratichire+V
7999,chiamare+V
8000,europeistico+A
8001,sbozzare+V
8002,depurare+V
8003,europeizzare+V
8004,proteico+A
8005,erigere+V
8006,rateare+V
8007,affaccendinoare+V
8008,rasserenare+V
8009,sproloquiare+V
8010,tubercoloso+A
8011,attivare+V
8012,ciarlare+V
8013,ammantare+V
8014,editare+V
8015,gattonare+V
8016,deferire+V
8017,serbare+V
8018,basare+V
8019,catapultare+V
8020,stappare+V
8021,sfavillare+V
8022,divisare+V
8023,aprire+V
8024,stereotipizzare+V
8025,tamponare+V
8026,disarcionare+V
8027,varicoso+A
8028,impestare+V
8029,esagerare+V
8030,depositare+V
8031,discutere+V
8032,poetere+N
8033,amareggiare+V
8034,cigolare+V
8035,consonare+V
8036,accordare+V
8037,ritoccare+V
8038,trivellare+V
8039,divaricare+V
8040,perdere+V
8041,inumare+A
8042,concedere+V
8043,crollare+V
8044,fraseggiare+V
8045,ripromettere+V
8046,lesionare+V
8047,svoltare+V
8048,ridurre+V
8049,arroccare+V
8050,sbandire+V
8051,tributario+N
8052,bracciao+N
8053,anticorp+A
8054,concistoriale+A
8055,autorizzazione+N
8056,roteare+V
8057,dipanare+V
8058,figurare+V
8059,selciare+V
8060,mitizzare+V
8061,defilare+V
8062,pax+N
8063,comunicare+V
8064,ubicare+V
8065,affido+V
8066,svilire+V
8067,preconoscere+V
8068,globalizzare+V
8069,squadrare+V
8070,vidimare+V
8071,paganeggiare+V
8072,niellare+V
8073,quintuplicare+V
8074,serrare+V
8075,cogestire+V
8076,spesare+V
8077,approdare+V
8078,indugiare+V
8079,discriminare+A
8080,espungere+V
8081,impertinenza+N
8082,sordomut+A
8083,salare+V
8084,rozzare+A
8085,distillare+A
8086,fisico+N
8087,frignare+V
8088,strabocchevole+A
8089,mutilare+A
8090,crocidare+V
8091,tramutare+V
8092,interagire+V
8093,ovviare+V
8094,carburare+V
8095,rilegare+V
8096,vocione+N
8097,reinnestare+V
8098,segretariato+N
8099,divertire+A
8100,condivisibile+A
8101,panneggiare+V
8102,spaginare+V
8103,cedolare+V
8104,increspare+V
8105,esternalizzare+V
8106,congiungere+V
8107,polizza+N
8108,inquietare+V
8109,avvisare+V
8110,spiovere+V
8111,serrare+V
8112,orecchiare+V
8113,susseguire+V
8114,spenzolare+A
8115,esiguo+A
8116,adoprare+V
8117,ammezzare+V
8118,rinfacciare+V
8119,gocciare+V
8120,denotare+V
8121,cibare+V
8122,preparare+V
8123,inneggiare+V
8124,prezzolare+V
8125,trascegliere+V
8126,uguagliare+V
8127,stagionare+V
8128,orecchiare+V
8129,comunicabilità+N
8130,traviare+A
8131,drogare+A
8132,impaniare+V
8133,rispettabilità+N
8134,massacrare+V
8135,perseguire+V
8136,indispettire+V
8137,spolverare+V
8138,bevicchiare+V
8139,spiattellare+V
8140,debbiare+V
8141,scafare+V
8142,ottantina+N
8143,appassionare+V
8144,cruscheggiare+V
8145,ribattere+V
8146,calamitare+V
8147,spettatore+N
8148,abborracciare+V
8149,orchestrare+V
8150,tarare+V
8151,sbirciare+V
8152,contemporaneo+N
8153,trasformare+V
8154,dissequestrare+V
8155,appassionatore+A
8156,rimereare+V
8157,snellire+V
8158,annacquare+V
8159,partito-sta+N
8160,distruggere+V
8161,deregolamentare+V
8162,iperbolico+A
8163,emigrare+V
8164,assaltatore+N
8165,sommuovere+V
8166,dribblare+V
8167,carraio+A
8168,sgobbare+V
8169,barcamenare+V
8170,autointerrogare+V
8171,corrugare+V
8172,stivalone+N
8173,deragliare+V
8174,savoiardo+A
8175,imbrogliare+V
8176,rampare+V
8177,aggraffare+V
8178,appiattare+V
8179,derubare+V
8180,liquidare+V
8181,carrucolare+V
8182,verbalizzare+V
8183,sommuovere+V
8184,vergognare+V
8185,letteratura+N
8186,preludere+V
8187,scorrazzare+V
8188,ruminare+V
8189,squadrare+V
8190,fum+V
8191,esasperato+A
8192,preoccupare+V
8193,plaudire+V
8194,agevole+A
8195,cinefil+N
8196,profanare+V
8197,personalizzare+V
8198,adibire+V
8199,stentare+V
8200,macchinare+V
8201,partire+V
8202,devolvere+V
8203,milionario+A
8204,decomprimere+V
8205,anti-berlusconiano+A
8206,irrisolto+A
8207,imputare+V
8208,attingere+V
8209,democratizzare+V
8210,sgomberoare+V
8211,rombare+V
8212,sfoltire+V
8213,creare+V
8214,allargare+V
8215,tifare+V
8216,motocarro+N
8217,fuggire+V
8218,auto-protettivo+A
8219,marasmo+N
8220,decadere+V
8221,brontolone+N
8222,cucinare+V
8223,ricattare+V
8224,subordinare+V
8225,indiretta+A
8226,effeminare+A
8227,digitalizzare+V
8228,luccicare+V
8229,riesplodere+V
8230,falsificare+V
8231,depistare+V
8232,affermare+V
8233,cotonare+V
8234,stravaccare+V
8235,carrucolare+V
8236,smistare+V
8237,moderare+V
8238,passeggiare+A
8239,saturnizzare+V
8240,armamentare+V
8241,girellare+V
8242,iniettare+V
8243,pesarese+N
8244,deplorare+V
8245,scaffalare+V
8246,strumentalizzare+V
8247,corteggiare+V
8248,marginare+V
8249,cestire+V
8250,destabilizzare+V
8251,protocollare+V
8252,anti-razzista+A
8253,sovraffatichare+V
8254,beare+V
8255,strumentalizzare+V
8256,preponderare+V
8257,incattivire+V
8258,confessare+V
8259,utopista+N
8260,stiracchiare+V
8261,disattendere+V
8262,odorare+V
8263,europeizzare+V
8264,ricevitore+N
8265,stuzzicare+V
8266,disinteressare+A
8267,riversare+V
8268,stagliare+V
8269,scappare+V
8270,didattico-interpretativo+A
8271,sconvenire+V
8272,disalberare+V
8273,sottosviluppato+A
8274,estradare+V
8275,didascalico+A
8276,stecchire+V
8277,convinto+A
8278,empiere+V
8279,irreggimentare+V
8280,trasceltgliere+V
8281,neocapitalista+N
8282,imbottitura+N
8283,parlare+V
8284,effondere+V
8285,fatturare+V
8286,barrare+V
8287,annualizzare+V
8288,spronare+V
8289,autoanalizzare+V
8290,incongruao+A
8291,anticipazione+N
8292,incivilire+V
8293,imbacuccare+V
8294,tessare+V
8295,rubricare+V
8296,riamare+V
8297,abbigliare+V
8298,eternare+V
8299,sfiammare+A
8300,sovraffaticare+V
8301,incorrere+V
8302,sollazzare+V
8303,barella+N
8304,danneggiare+V
8305,sfiduciare+V
8306,contattare+V
8307,gestire+V
8308,lambire+V
8309,disinnestare+V
8310,climatizzare+V
8311,genetliaco+A
8312,solidarizzare+V
8313,cannoneggiare+V
8314,seppellire+V
8315,schioccare+V
8316,stereotipizzare+V
8317,sbracciare+V
8318,geniere+N
8319,arcaicizzare+V
8320,sia+N
8321,ospedalizzare+V
8322,accartocciare+V
8323,confessione+N
8324,statizzare+V
8325,storpiare+V
8326,rimpastare+V
8327,proibitivo+A
8328,trasportare+V
8329,abbattere+V
8330,preoccupare+V
8331,apostatare+V
8332,riconoscere+V
8333,visitato+N
8334,sonnecchiare+V
8335,abbacchiare+V
8336,riconnettere+V
8337,telematico+A
8338,delegittimare+V
8339,raccapricciare+V
8340,assaporare+V
8341,stordire+V
8342,credere+V
8343,autoinstallare+V
8344,vigilare+V
8345,impataccare+V
8346,ancheggiare+V
8347,impinguare+V
8348,azzannare+V
8349,esonerare+V
8350,disarmonia+N
8351,sbrodolare+V
8352,ammutinare+V
8353,ricopertura+V
8354,assemblare+V
8355,stampare+V
8356,autoalimentare+V
8357,stagliare+V
8358,dilavare+V
8359,svicolare+V
8360,semplicismo+N
8361,dialogare+A
8362,folgorare+V
8363,avverare+V
8364,scalzare+V
8365,spelacchiare+V
8366,contitolare+V
8367,sfrangiare+V
8368,avvre+V
8369,folare+V
8370,prospetto+A
8371,empi+V
8372,modulare+V
8373,riconnettere+V
8374,plastificare+V
8375,affiliazione+N
8376,papo+N
8377,permutare+V
8378,affacciare+V
8379,eccellenza+N
8380,bugnare+V
8381,lerciare+V
8382,sobbarcare+V
8383,bramare+V
8384,impattare+V
8385,assalire+V
8386,lustrare+V
8387,confluire+V
8388,appropriare+V
8389,ripudiare+V
8390,pettinare+V
8391,ghettizzare+A
8392,marsalare+V
8393,animistico+A
8394,cristalizzare+V
8395,ferroviario+A
8396,pasturare+V
8397,uniformare+V
8398,russare+V
8399,involtare+V
8400,inghirlandereare+V
8401,chiazzare+V
8402,torrefare+V
8403,dilavare+V
8404,ricantare+V
8405,endecasillab+A
8406,destrutturare+V
8407,stravincere+V
8408,corrompere+V
8409,espatriare+V
8410,stazzonare+V
